generation,best_fitness,worst_fitness,mean_fitness,std_fitness,best_weights,improvement,cumulative_improvement,fitness_range
10,0.4375,0.08,0.12215000000000001,0.04269926814361107,"{'avance_balon': -6.05639682423417, 'min_dist_balon_jug': 33.93452626800437, 'max_dist_balon_jug': 40.90070081771937, 'min_dist_balon_op': 6.551244845902048, 'max_dist_balon_op': 20.238361951283192, 'max_avance_jug': 41.696043466162706, 'min_avance_jug': 50.0, 'max_avance_op': -26.14986729287353, 'min_avance_op': 12.483693579354469, 'muy_cerca_borde_jug': -40.49679896066884, 'muy_cerca_borde_op': 48.71232016505203, 'mas_cerca_balon': 38.23821420040895, 'casilla_neutra': -38.70641968509524, 'muy_cerca_jug': -11.674653045269444, 'muy_lejos_jug': 8.349145815880238, 'muy_cerca_op': 22.49750295906435, 'muy_lejos_op': -10.612052451283844}",0.08999999999999997,0.15750000000000003,0.3575
11,0.41500000000000004,0.08,0.12122750000000002,0.04204981562087996,"{'avance_balon': -12.719493336411933, 'min_dist_balon_jug': 6.288835376487853, 'max_dist_balon_jug': 47.12297135556661, 'min_dist_balon_op': 23.622598219131508, 'max_dist_balon_op': 18.966228859558292, 'max_avance_jug': 7.519928114086821, 'min_avance_jug': 4.940416834033662, 'max_avance_op': -34.70624591030217, 'min_avance_op': -22.613526864815878, 'muy_cerca_borde_jug': -2.199475983843712, 'muy_cerca_borde_op': -24.361184327662873, 'mas_cerca_balon': 8.442666482299023, 'casilla_neutra': 2.7607273545826643, 'muy_cerca_jug': -50.0, 'muy_lejos_jug': 8.349145815880238, 'muy_cerca_op': -30.32765149920828, 'muy_lejos_op': -18.953642001848525}",-0.022499999999999964,0.13500000000000006,0.335
12,0.4125,0.0825,0.1254275,0.04793483591032726,"{'avance_balon': 1.5852716082275045, 'min_dist_balon_jug': -22.56927372988617, 'max_dist_balon_jug': 43.34913112311961, 'min_dist_balon_op': -8.497037959688654, 'max_dist_balon_op': -41.74368021379847, 'max_avance_jug': 40.2818322047585, 'min_avance_jug': 49.295550173648394, 'max_avance_op': -30.439166159422424, 'min_avance_op': -3.239717493015334, 'muy_cerca_borde_jug': 25.755214526246757, 'muy_cerca_borde_op': -15.180485351310159, 'mas_cerca_balon': 9.17311895712679, 'casilla_neutra': -19.306853899805027, 'muy_cerca_jug': -12.297213849571857, 'muy_lejos_jug': 10.90933969680032, 'muy_cerca_op': -20.076845760671503, 'muy_lejos_op': 25.068095672423436}",-0.0025000000000000577,0.1325,0.32999999999999996
13,0.41500000000000004,0.08,0.12665250000000003,0.049152446467597116,"{'avance_balon': -6.05639682423417, 'min_dist_balon_jug': 33.93452626800437, 'max_dist_balon_jug': 40.90070081771937, 'min_dist_balon_op': 6.551244845902048, 'max_dist_balon_op': 20.238361951283192, 'max_avance_jug': 41.696043466162706, 'min_avance_jug': 7.751783676338313, 'max_avance_op': -29.146281175760045, 'min_avance_op': 12.483693579354469, 'muy_cerca_borde_jug': -16.812700116502295, 'muy_cerca_borde_op': 48.71232016505203, 'mas_cerca_balon': 35.55054284702454, 'casilla_neutra': -38.70641968509524, 'muy_cerca_jug': -11.674653045269444, 'muy_lejos_jug': 22.45694413545437, 'muy_cerca_op': 25.973952045416187, 'muy_lejos_op': -10.612052451283844}",0.0025000000000000577,0.13500000000000006,0.335
14,0.45999999999999996,0.0775,0.12792,0.053596278788736816,"{'avance_balon': -6.05639682423417, 'min_dist_balon_jug': 33.93452626800437, 'max_dist_balon_jug': 40.90070081771937, 'min_dist_balon_op': 6.551244845902048, 'max_dist_balon_op': 20.238361951283192, 'max_avance_jug': 41.696043466162706, 'min_avance_jug': 50.0, 'max_avance_op': -26.14986729287353, 'min_avance_op': 12.483693579354469, 'muy_cerca_borde_jug': -40.49679896066884, 'muy_cerca_borde_op': 48.71232016505203, 'mas_cerca_balon': 38.23821420040895, 'casilla_neutra': -38.70641968509524, 'muy_cerca_jug': -11.674653045269444, 'muy_lejos_jug': 8.349145815880238, 'muy_cerca_op': 22.49750295906435, 'muy_lejos_op': -10.612052451283844}",0.04499999999999993,0.18,0.38249999999999995
15,0.48250000000000004,0.0775,0.127455,0.05348549312664136,"{'avance_balon': -6.05639682423417, 'min_dist_balon_jug': 33.93452626800437, 'max_dist_balon_jug': 40.90070081771937, 'min_dist_balon_op': 6.551244845902048, 'max_dist_balon_op': 20.238361951283192, 'max_avance_jug': 41.696043466162706, 'min_avance_jug': 50.0, 'max_avance_op': -26.14986729287353, 'min_avance_op': 12.483693579354469, 'muy_cerca_borde_jug': -40.49679896066884, 'muy_cerca_borde_op': 48.71232016505203, 'mas_cerca_balon': 38.23821420040895, 'casilla_neutra': -38.70641968509524, 'muy_cerca_jug': -11.674653045269444, 'muy_lejos_jug': 8.349145815880238, 'muy_cerca_op': 22.49750295906435, 'muy_lejos_op': -10.612052451283844}",0.022500000000000075,0.20250000000000007,0.405
16,0.45999999999999996,0.0775,0.12781750000000003,0.05534690997472217,"{'avance_balon': -5.652862602409838, 'min_dist_balon_jug': 41.307151481107105, 'max_dist_balon_jug': 34.60458473493016, 'min_dist_balon_op': 3.1345457030829094, 'max_dist_balon_op': 13.074079347674505, 'max_avance_jug': 49.84572068098146, 'min_avance_jug': 20.43756098814869, 'max_avance_op': -26.14986729287353, 'min_avance_op': -50.0, 'muy_cerca_borde_jug': -37.148121963999415, 'muy_cerca_borde_op': 40.99772018437542, 'mas_cerca_balon': 42.36563070617908, 'casilla_neutra': -30.857551021197267, 'muy_cerca_jug': -11.498900166255735, 'muy_lejos_jug': 8.88894773998456, 'muy_cerca_op': 11.445076716013487, 'muy_lejos_op': -2.359648292490107}",-0.022500000000000075,0.18,0.38249999999999995
17,0.45999999999999996,0.075,0.1320625,0.05737902355173013,"{'avance_balon': -5.652862602409838, 'min_dist_balon_jug': 41.307151481107105, 'max_dist_balon_jug': 34.60458473493016, 'min_dist_balon_op': 3.1345457030829094, 'max_dist_balon_op': 13.074079347674505, 'max_avance_jug': 49.84572068098146, 'min_avance_jug': 20.43756098814869, 'max_avance_op': -26.14986729287353, 'min_avance_op': -50.0, 'muy_cerca_borde_jug': -37.148121963999415, 'muy_cerca_borde_op': 40.99772018437542, 'mas_cerca_balon': 42.36563070617908, 'casilla_neutra': -30.857551021197267, 'muy_cerca_jug': -11.498900166255735, 'muy_lejos_jug': 8.88894773998456, 'muy_cerca_op': 11.445076716013487, 'muy_lejos_op': -2.359648292490107}",0.0,0.18,0.38499999999999995
18,0.4375,0.0775,0.13238,0.05569659415080962,"{'avance_balon': -10.636482943118683, 'min_dist_balon_jug': 23.19122956519709, 'max_dist_balon_jug': -1.9806387699901506, 'min_dist_balon_op': 3.2975364063477097, 'max_dist_balon_op': -36.451473627428484, 'max_avance_jug': -1.1619521756653883, 'min_avance_jug': 36.625448742309544, 'max_avance_op': -33.82297384910219, 'min_avance_op': 31.90821393922714, 'muy_cerca_borde_jug': 26.475434370509014, 'muy_cerca_borde_op': -4.766540495067735, 'mas_cerca_balon': 46.46724688195806, 'casilla_neutra': -50.0, 'muy_cerca_jug': -37.1226617101396, 'muy_lejos_jug': 3.6255684430612103, 'muy_cerca_op': -34.127903817145935, 'muy_lejos_op': 20.975482924493548}",-0.022499999999999964,0.15750000000000003,0.36
19,0.4575,0.0675,0.13385500000000003,0.061281126580701825,"{'avance_balon': -16.26425613419796, 'min_dist_balon_jug': -32.16452148598971, 'max_dist_balon_jug': 30.516083553086503, 'min_dist_balon_op': -0.3865968068681971, 'max_dist_balon_op': -21.371220452361452, 'max_avance_jug': 44.58142684136487, 'min_avance_jug': -42.31812007695404, 'max_avance_op': -33.087203568402465, 'min_avance_op': -31.954707539214237, 'muy_cerca_borde_jug': 14.497366819809653, 'muy_cerca_borde_op': 43.144355401164745, 'mas_cerca_balon': 12.744177333885109, 'casilla_neutra': 45.504047177108454, 'muy_cerca_jug': 24.28587452847521, 'muy_lejos_jug': 3.2112980117207925, 'muy_cerca_op': 10.817248847551902, 'muy_lejos_op': 34.50710113273212}",0.020000000000000018,0.17750000000000005,0.39
20,0.4375,0.0775,0.134305,0.060852419631432904,"{'avance_balon': -5.652862602409838, 'min_dist_balon_jug': 46.95004998770573, 'max_dist_balon_jug': -1.1171007290424066, 'min_dist_balon_op': 20.365606833590707, 'max_dist_balon_op': -21.349875662504097, 'max_avance_jug': 27.660743122800973, 'min_avance_jug': -28.55429124643642, 'max_avance_op': -29.641059198205404, 'min_avance_op': -14.803822977017493, 'muy_cerca_borde_jug': -9.015102471128797, 'muy_cerca_borde_op': -21.957166440312054, 'mas_cerca_balon': 40.89953208535067, 'casilla_neutra': 6.676859711136218, 'muy_cerca_jug': 43.64774949188449, 'muy_lejos_jug': 2.424894642138204, 'muy_cerca_op': -15.228271198666793, 'muy_lejos_op': 25.189980791924167}",-0.020000000000000018,0.15750000000000003,0.36
21,0.48250000000000004,0.0675,0.135155,0.06324467151468177,"{'avance_balon': -6.05639682423417, 'min_dist_balon_jug': 41.307151481107105, 'max_dist_balon_jug': 34.60458473493016, 'min_dist_balon_op': 2.2062029587961307, 'max_dist_balon_op': 13.074079347674505, 'max_avance_jug': 50.0, 'min_avance_jug': 20.43756098814869, 'max_avance_op': -26.14986729287353, 'min_avance_op': -18.70547766001779, 'muy_cerca_borde_jug': -41.27155296886997, 'muy_cerca_borde_op': 40.99772018437542, 'mas_cerca_balon': 42.36563070617908, 'casilla_neutra': -33.78467970430341, 'muy_cerca_jug': -45.42100117704732, 'muy_lejos_jug': 3.5457152626333084, 'muy_cerca_op': 11.445076716013487, 'muy_lejos_op': 1.3817642920526643}",0.04500000000000004,0.20250000000000007,0.41500000000000004
22,0.4375,0.075,0.137785,0.06159388179843839,"{'avance_balon': -6.05639682423417, 'min_dist_balon_jug': 41.307151481107105, 'max_dist_balon_jug': 40.90070081771937, 'min_dist_balon_op': -3.634449510055653, 'max_dist_balon_op': 21.86437854803169, 'max_avance_jug': 41.696043466162706, 'min_avance_jug': 7.29530168419973, 'max_avance_op': -26.14986729287353, 'min_avance_op': 7.657258670994908, 'muy_cerca_borde_jug': 29.82503268736179, 'muy_cerca_borde_op': 41.804005594064385, 'mas_cerca_balon': 38.23821420040895, 'casilla_neutra': 43.91077085093023, 'muy_cerca_jug': -46.15958246843689, 'muy_lejos_jug': -27.142753615511108, 'muy_cerca_op': 37.34771733165108, 'muy_lejos_op': -0.7692783304681239}",-0.04500000000000004,0.15750000000000003,0.3625
23,0.5700000000000001,0.07,0.1380825,0.06330041029685352,"{'avance_balon': 0.4303479605406144, 'min_dist_balon_jug': -10.759523640214002, 'max_dist_balon_jug': 50.0, 'min_dist_balon_op': -12.938458355066771, 'max_dist_balon_op': -26.909177290060097, 'max_avance_jug': 50.0, 'min_avance_jug': 29.979191180849064, 'max_avance_op': -49.77379217447099, 'min_avance_op': -17.079559803525903, 'muy_cerca_borde_jug': -40.81162178827314, 'muy_cerca_borde_op': -47.536885161106106, 'mas_cerca_balon': 9.17311895712679, 'casilla_neutra': 50.0, 'muy_cerca_jug': 36.157996569953795, 'muy_lejos_jug': -33.97886140267452, 'muy_cerca_op': 30.44225223275506, 'muy_lejos_op': 18.220522628396076}",0.13250000000000006,0.2900000000000001,0.5
24,0.48250000000000004,0.0775,0.1391,0.06535874080794397,"{'avance_balon': -27.97129460831394, 'min_dist_balon_jug': -28.62953468024923, 'max_dist_balon_jug': 21.79065204131999, 'min_dist_balon_op': 13.972738349776405, 'max_dist_balon_op': -42.36349894573762, 'max_avance_jug': 44.606277000862825, 'min_avance_jug': -43.393886146413635, 'max_avance_op': -33.087203568402465, 'min_avance_op': 31.00914237106393, 'muy_cerca_borde_jug': 28.181112244559475, 'muy_cerca_borde_op': 33.87807501986538, 'mas_cerca_balon': 20.207822714063145, 'casilla_neutra': 50.0, 'muy_cerca_jug': 25.707383693997663, 'muy_lejos_jug': 1.6267623346912747, 'muy_cerca_op': 29.04710959815522, 'muy_lejos_op': -2.1119990515223495}",-0.08750000000000002,0.20250000000000007,0.405
25,0.45999999999999996,0.07250000000000001,0.14086,0.06716787103965706,"{'avance_balon': -6.561423195017179, 'min_dist_balon_jug': 47.70509047324882, 'max_dist_balon_jug': 34.60458473493016, 'min_dist_balon_op': 3.1345457030829094, 'max_dist_balon_op': 9.125051189517029, 'max_avance_jug': 48.45839417539595, 'min_avance_jug': 20.87766155428221, 'max_avance_op': -16.852763742307804, 'min_avance_op': 34.343470644700716, 'muy_cerca_borde_jug': -38.18658927998795, 'muy_cerca_borde_op': -2.7629103605573406, 'mas_cerca_balon': 48.60038117699767, 'casilla_neutra': -7.068431408437735, 'muy_cerca_jug': -17.992998453671163, 'muy_lejos_jug': -3.1591610344026484, 'muy_cerca_op': 16.778613074427426, 'muy_lejos_op': -5.167625116029891}",-0.022500000000000075,0.18,0.38749999999999996
26,0.45999999999999996,0.0775,0.139925,0.06448396603032416,"{'avance_balon': -6.561423195017179, 'min_dist_balon_jug': 47.70509047324882, 'max_dist_balon_jug': 37.68012208142221, 'min_dist_balon_op': 3.095629840879722, 'max_dist_balon_op': 9.125051189517029, 'max_avance_jug': 44.654059775371216, 'min_avance_jug': 20.43756098814869, 'max_avance_op': -23.04773882063789, 'min_avance_op': 34.343470644700716, 'muy_cerca_borde_jug': 25.51396511866564, 'muy_cerca_borde_op': -2.7629103605573406, 'mas_cerca_balon': 43.18536623294543, 'casilla_neutra': -7.068431408437735, 'muy_cerca_jug': -23.367175930014053, 'muy_lejos_jug': -3.1591610344026484, 'muy_cerca_op': 16.778613074427426, 'muy_lejos_op': -9.21071360399801}",0.0,0.18,0.38249999999999995
27,0.48250000000000004,0.075,0.143995,0.06779824831807972,"{'avance_balon': -6.561423195017179, 'min_dist_balon_jug': 47.70509047324882, 'max_dist_balon_jug': 32.99643342829406, 'min_dist_balon_op': 3.1345457030829094, 'max_dist_balon_op': 9.125051189517029, 'max_avance_jug': 48.45839417539595, 'min_avance_jug': 20.43756098814869, 'max_avance_op': -23.04773882063789, 'min_avance_op': 34.343470644700716, 'muy_cerca_borde_jug': -37.148121963999415, 'muy_cerca_borde_op': -2.7629103605573406, 'mas_cerca_balon': 48.60038117699767, 'casilla_neutra': -7.068431408437735, 'muy_cerca_jug': -17.992998453671163, 'muy_lejos_jug': -3.1591610344026484, 'muy_cerca_op': 16.778613074427426, 'muy_lejos_op': 33.96293337105347}",0.022500000000000075,0.20250000000000007,0.40750000000000003
28,0.4375,0.0775,0.14273750000000002,0.06599535850156434,"{'avance_balon': -4.949703648434085, 'min_dist_balon_jug': 23.19122956519709, 'max_dist_balon_jug': -6.525204079588044, 'min_dist_balon_op': 9.035358352094573, 'max_dist_balon_op': -44.52529194019132, 'max_avance_jug': 48.45839417539595, 'min_avance_jug': -4.3860360953767845, 'max_avance_op': -25.984632307649434, 'min_avance_op': 34.343470644700716, 'muy_cerca_borde_jug': -20.75938184205419, 'muy_cerca_borde_op': -0.6586112708695042, 'mas_cerca_balon': 36.22346398614492, 'casilla_neutra': 35.061412287224336, 'muy_cerca_jug': -8.173722247555892, 'muy_lejos_jug': 31.394631683518874, 'muy_cerca_op': -47.66718590704681, 'muy_lejos_op': -15.072598042554821}",-0.04500000000000004,0.15750000000000003,0.36
29,0.4375,0.07250000000000001,0.14637,0.06421232825556164,"{'avance_balon': -4.949703648434085, 'min_dist_balon_jug': 23.19122956519709, 'max_dist_balon_jug': -6.525204079588044, 'min_dist_balon_op': 9.035358352094573, 'max_dist_balon_op': -44.52529194019132, 'max_avance_jug': 48.45839417539595, 'min_avance_jug': -4.3860360953767845, 'max_avance_op': -25.984632307649434, 'min_avance_op': 34.343470644700716, 'muy_cerca_borde_jug': -20.75938184205419, 'muy_cerca_borde_op': -0.6586112708695042, 'mas_cerca_balon': 39.793970924623665, 'casilla_neutra': 8.988480916649344, 'muy_cerca_jug': -8.173722247555892, 'muy_lejos_jug': 31.394631683518874, 'muy_cerca_op': -47.66718590704681, 'muy_lejos_op': -15.072598042554821}",0.0,0.15750000000000003,0.365
