generation,best_fitness,worst_fitness,mean_fitness,std_fitness,best_weights,improvement,cumulative_improvement,fitness_range
16,0.54,0.05,0.39062,0.1278574767074652,"{'avance_balon': 2.17429353251093, 'dist_balon_jug': 22.36246339676243, 'dist_balon_op': -50.0, 'avance_jug': -26.16761383834627, 'avance_op': 3.651960705667124, 'dist_col_balon_jug': -20.873967890135596, 'dist_col_balon_op': -12.294285972123912, 'mas_cerca_balon': -49.6698982537213}",0.0050000000000001155,0.20000000000000007,0.49000000000000005
17,0.5425,0.05,0.3949275,0.12342829798611823,"{'avance_balon': 1.7621547881336574, 'dist_balon_jug': 28.25286817015943, 'dist_balon_op': -43.42862226811343, 'avance_jug': -30.558811712418162, 'avance_op': -5.527706371547412, 'dist_col_balon_jug': 21.529799623421823, 'dist_col_balon_op': 36.16248696528083, 'mas_cerca_balon': -39.852941588416584}",0.0024999999999999467,0.2025,0.4925
18,0.5375,0.052500000000000005,0.3974625,0.12402166582395996,"{'avance_balon': -0.40677627886423195, 'dist_balon_jug': 28.812125187681684, 'dist_balon_op': -43.543371137085394, 'avance_jug': -7.443529356445311, 'avance_op': 11.889915486139486, 'dist_col_balon_jug': 10.653737853731704, 'dist_col_balon_op': 23.822999560527975, 'mas_cerca_balon': -32.113084782806524}",-0.0050000000000000044,0.1975,0.485
19,0.54,0.05,0.39263500000000007,0.12920066959965804,"{'avance_balon': 1.7621547881336574, 'dist_balon_jug': 35.8568922421041, 'dist_balon_op': -43.42862226811343, 'avance_jug': -30.558811712418162, 'avance_op': -5.527706371547412, 'dist_col_balon_jug': 19.735776278526505, 'dist_col_balon_op': 37.216329824772494, 'mas_cerca_balon': -39.852941588416584}",0.0025000000000000577,0.20000000000000007,0.49000000000000005
20,0.5349999999999999,0.05500000000000001,0.3954375,0.1277725365395475,"{'avance_balon': 2.17429353251093, 'dist_balon_jug': 47.83813307310916, 'dist_balon_op': -43.95486730841789, 'avance_jug': -28.38152194137184, 'avance_op': 2.3099415994014816, 'dist_col_balon_jug': 5.713734723380625, 'dist_col_balon_op': 25.641174381880028, 'mas_cerca_balon': -49.6698982537213}",-0.0050000000000001155,0.19499999999999995,0.4799999999999999
21,0.5325,0.05,0.394655,0.13038960742712588,"{'avance_balon': 2.17429353251093, 'dist_balon_jug': 47.83813307310916, 'dist_balon_op': -43.95486730841789, 'avance_jug': -28.38152194137184, 'avance_op': 2.3099415994014816, 'dist_col_balon_jug': 5.713734723380625, 'dist_col_balon_op': 25.641174381880028, 'mas_cerca_balon': -49.6698982537213}",-0.0024999999999999467,0.1925,0.4825
22,0.54,0.05500000000000001,0.40132,0.12854214328382735,"{'avance_balon': 1.7621547881336574, 'dist_balon_jug': 28.25286817015943, 'dist_balon_op': -43.42862226811343, 'avance_jug': -30.558811712418162, 'avance_op': -5.527706371547412, 'dist_col_balon_jug': 17.642465678757873, 'dist_col_balon_op': 37.216329824772494, 'mas_cerca_balon': -39.852941588416584}",0.007500000000000062,0.20000000000000007,0.48500000000000004
23,0.5325,0.05,0.3984225,0.1308362010062582,"{'avance_balon': 2.17429353251093, 'dist_balon_jug': 41.861261097185086, 'dist_balon_op': -16.711386954161217, 'avance_jug': -28.11122977223145, 'avance_op': 0.3156612918641777, 'dist_col_balon_jug': 0.4680283208202809, 'dist_col_balon_op': 6.671912224057752, 'mas_cerca_balon': -50.0}",-0.007500000000000062,0.1925,0.4825
24,0.5375,0.052500000000000005,0.40050375,0.13202187076745087,"{'avance_balon': 27.89732004752645, 'dist_balon_jug': 30.740661276996512, 'dist_balon_op': -45.33206527646356, 'avance_jug': -32.01778504715834, 'avance_op': 30.224635660773195, 'dist_col_balon_jug': -14.535361554524947, 'dist_col_balon_op': 26.047026753244324, 'mas_cerca_balon': -35.69336348450197}",0.0050000000000000044,0.1975,0.485
25,0.5375,0.05,0.40629624999999997,0.13078179961652728,"{'avance_balon': 27.89732004752645, 'dist_balon_jug': 30.96059339354716, 'dist_balon_op': -45.33206527646356, 'avance_jug': -30.558811712418162, 'avance_op': 30.224635660773195, 'dist_col_balon_jug': -14.535361554524947, 'dist_col_balon_op': 26.047026753244324, 'mas_cerca_balon': -35.69336348450197}",0.0,0.1975,0.4875
26,0.5349999999999999,0.052500000000000005,0.40998874999999996,0.1317802972694989,"{'avance_balon': 1.7621547881336574, 'dist_balon_jug': 28.25286817015943, 'dist_balon_op': -43.42862226811343, 'avance_jug': -30.558811712418162, 'avance_op': -5.527706371547412, 'dist_col_balon_jug': 24.514056320844944, 'dist_col_balon_op': 40.20732729088542, 'mas_cerca_balon': -39.852941588416584}",-0.0025000000000000577,0.19499999999999995,0.48249999999999993
27,0.53,0.05,0.40694,0.1375452839976711,"{'avance_balon': 50.0, 'dist_balon_jug': 39.0461367281678, 'dist_balon_op': -43.42862226811343, 'avance_jug': -50.0, 'avance_op': 50.0, 'dist_col_balon_jug': 25.922223833767504, 'dist_col_balon_op': 44.426876006956846, 'mas_cerca_balon': -47.69360551284273}",-0.004999999999999893,0.19000000000000006,0.48000000000000004
28,0.5349999999999999,0.05,0.40846000000000005,0.13301342845743058,"{'avance_balon': 50.0, 'dist_balon_jug': 38.55980636024711, 'dist_balon_op': -43.42862226811343, 'avance_jug': -48.415419011449025, 'avance_op': 50.0, 'dist_col_balon_jug': 15.454231614473178, 'dist_col_balon_op': 44.426876006956846, 'mas_cerca_balon': -47.69360551284273}",0.004999999999999893,0.19499999999999995,0.48499999999999993
29,0.53,0.05,0.41671375,0.13305439652990614,"{'avance_balon': 50.0, 'dist_balon_jug': 39.0461367281678, 'dist_balon_op': -43.42862226811343, 'avance_jug': -50.0, 'avance_op': 50.0, 'dist_col_balon_jug': 18.02327934789019, 'dist_col_balon_op': 36.16248696528083, 'mas_cerca_balon': -50.0}",-0.004999999999999893,0.19000000000000006,0.48000000000000004
30,0.5375,0.05,0.41552999999999995,0.13452567264280824,"{'avance_balon': 1.7621547881336574, 'dist_balon_jug': 35.8568922421041, 'dist_balon_op': -43.42862226811343, 'avance_jug': -30.558811712418162, 'avance_op': -5.642188505123627, 'dist_col_balon_jug': 13.857712210170313, 'dist_col_balon_op': 35.827989303884465, 'mas_cerca_balon': -39.852941588416584}",0.007499999999999951,0.1975,0.4875
31,0.54,0.05,0.41490625,0.13508155161211874,"{'avance_balon': 44.02923669912912, 'dist_balon_jug': 28.25286817015943, 'dist_balon_op': -43.42862226811343, 'avance_jug': -50.0, 'avance_op': 50.0, 'dist_col_balon_jug': 4.221364693778048, 'dist_col_balon_op': 44.426876006956846, 'mas_cerca_balon': -47.69360551284273}",0.0025000000000000577,0.20000000000000007,0.49000000000000005
32,0.5375,0.05,0.41745125,0.1306059703782239,"{'avance_balon': 50.0, 'dist_balon_jug': 39.0461367281678, 'dist_balon_op': -43.42862226811343, 'avance_jug': -50.0, 'avance_op': 50.0, 'dist_col_balon_jug': 7.985814408658298, 'dist_col_balon_op': 44.426876006956846, 'mas_cerca_balon': -47.69360551284273}",-0.0025000000000000577,0.1975,0.4875
33,0.54,0.05,0.41996875,0.12921697701322957,"{'avance_balon': 27.89732004752645, 'dist_balon_jug': 22.464350672980608, 'dist_balon_op': -50.0, 'avance_jug': -29.703029771888133, 'avance_op': -5.527706371547412, 'dist_col_balon_jug': 22.81824273880396, 'dist_col_balon_op': 37.216329824772494, 'mas_cerca_balon': -50.0}",0.0025000000000000577,0.20000000000000007,0.49000000000000005
34,0.54,0.05,0.41623375000000007,0.13464111922417127,"{'avance_balon': 49.21259946714111, 'dist_balon_jug': 47.2608548758849, 'dist_balon_op': -47.56764734326063, 'avance_jug': -50.0, 'avance_op': 50.0, 'dist_col_balon_jug': 33.74094471406379, 'dist_col_balon_op': 30.466870610290776, 'mas_cerca_balon': -47.69360551284273}",0.0,0.20000000000000007,0.49000000000000005
