generation,best_fitness,worst_fitness,mean_fitness,std_fitness,best_weights,improvement,cumulative_improvement,fitness_range
10,0.5700000000000001,0.05750000000000001,0.36373250000000007,0.10732153648615919,"{'avance_balon': -12.19087265397436, 'min_dist_balon_jug': -37.56576539765807, 'max_dist_balon_jug': -26.01598457735912, 'min_dist_balon_op': 17.186175374059346, 'max_dist_balon_op': -41.17542704909422, 'max_avance_jug': 39.50637754607812, 'min_avance_jug': -12.979758336175557, 'max_avance_op': -7.41745819899831, 'min_avance_op': 32.98446998591963, 'muy_cerca_borde_jug': -30.11829230976482, 'muy_cerca_borde_op': 9.230118567196316, 'mas_cerca_balon': 30.529089300678702, 'casilla_neutra': -9.668651123785144, 'muy_cerca_jug': 22.884593176050338, 'muy_lejos_jug': -21.323595972174395, 'muy_cerca_op': 28.583848351784162, 'muy_lejos_op': 20.691308129720344}",0.03500000000000014,0.2900000000000001,0.5125000000000001
11,0.61,0.0775,0.3778075,0.10129430731166485,"{'avance_balon': -12.19087265397436, 'min_dist_balon_jug': -32.47250991057243, 'max_dist_balon_jug': -2.1847114978583804, 'min_dist_balon_op': 17.01259125954224, 'max_dist_balon_op': -35.64789298457788, 'max_avance_jug': 45.20461548123377, 'min_avance_jug': -31.333080727568127, 'max_avance_op': -34.55632852945392, 'min_avance_op': 10.349216029306348, 'muy_cerca_borde_jug': -33.63917108715669, 'muy_cerca_borde_op': 35.396581645605885, 'mas_cerca_balon': 7.98147361444704, 'casilla_neutra': -13.890067534596334, 'muy_cerca_jug': 48.694932161886534, 'muy_lejos_jug': -6.023028309603753, 'muy_cerca_op': -22.859413496118282, 'muy_lejos_op': -48.28894979198939}",0.039999999999999925,0.33,0.5325
12,0.5549999999999999,0.05500000000000001,0.37243750000000003,0.09973910889791426,"{'avance_balon': 5.398232059361244, 'min_dist_balon_jug': -34.94902322162541, 'max_dist_balon_jug': 0.03917232063466036, 'min_dist_balon_op': 31.699663030800956, 'max_dist_balon_op': -19.579088464816405, 'max_avance_jug': 34.181301889765685, 'min_avance_jug': 40.20369931029378, 'max_avance_op': -36.7915885311641, 'min_avance_op': -15.107995483844691, 'muy_cerca_borde_jug': -32.840389659443765, 'muy_cerca_borde_op': 33.58181737041076, 'mas_cerca_balon': -3.0828900069256857, 'casilla_neutra': 24.836391574167582, 'muy_cerca_jug': 26.488955276167474, 'muy_lejos_jug': 13.90117367981248, 'muy_cerca_op': -36.23130682735002, 'muy_lejos_op': 4.233932025152354}",-0.05500000000000005,0.27499999999999997,0.49999999999999994
13,0.5475,0.0625,0.36027250000000005,0.10402719353010538,"{'avance_balon': 5.398232059361244, 'min_dist_balon_jug': -35.969770621104004, 'max_dist_balon_jug': -13.673347385621492, 'min_dist_balon_op': 36.37502607902226, 'max_dist_balon_op': -19.579088464816405, 'max_avance_jug': 29.936631336052784, 'min_avance_jug': -37.37114863007581, 'max_avance_op': -31.252226792715444, 'min_avance_op': -15.107995483844691, 'muy_cerca_borde_jug': -30.708138167243252, 'muy_cerca_borde_op': 33.58181737041076, 'mas_cerca_balon': -3.0828900069256857, 'casilla_neutra': 22.536015907494342, 'muy_cerca_jug': -50.0, 'muy_lejos_jug': -47.94324093589543, 'muy_cerca_op': -5.726162623549605, 'muy_lejos_op': 48.05534232585552}",-0.007499999999999951,0.2675,0.485
14,0.6174999999999999,0.065,0.358555,0.1032532056403093,"{'avance_balon': 3.263192809792507, 'min_dist_balon_jug': -14.562178151191159, 'max_dist_balon_jug': -11.75995282156965, 'min_dist_balon_op': -12.152455687198579, 'max_dist_balon_op': -30.4306365005789, 'max_avance_jug': -2.2942273246832405, 'min_avance_jug': 17.19949860490962, 'max_avance_op': -32.862762610358025, 'min_avance_op': 35.771259711455144, 'muy_cerca_borde_jug': -34.54687732704039, 'muy_cerca_borde_op': 29.641457153849608, 'mas_cerca_balon': 30.68931098798481, 'casilla_neutra': -29.95821954957956, 'muy_cerca_jug': 34.10637691056772, 'muy_lejos_jug': -40.41352901419774, 'muy_cerca_op': 2.0514945666983566, 'muy_lejos_op': 14.067292643258764}",0.06999999999999995,0.33749999999999997,0.5525
15,0.6075,0.075,0.3611125,0.09431983404220981,"{'avance_balon': 3.263192809792507, 'min_dist_balon_jug': -14.562178151191159, 'max_dist_balon_jug': -11.75995282156965, 'min_dist_balon_op': -12.152455687198579, 'max_dist_balon_op': -30.4306365005789, 'max_avance_jug': -2.2942273246832405, 'min_avance_jug': 17.19949860490962, 'max_avance_op': -32.862762610358025, 'min_avance_op': 35.771259711455144, 'muy_cerca_borde_jug': -34.54687732704039, 'muy_cerca_borde_op': 29.641457153849608, 'mas_cerca_balon': 30.68931098798481, 'casilla_neutra': -29.95821954957956, 'muy_cerca_jug': 34.10637691056772, 'muy_lejos_jug': -40.41352901419774, 'muy_cerca_op': 2.0514945666983566, 'muy_lejos_op': 14.067292643258764}",-0.009999999999999898,0.32750000000000007,0.5325000000000001
16,0.5575,0.0825,0.35228,0.0897323191497913,"{'avance_balon': -1.8214613780058944, 'min_dist_balon_jug': -30.79879344143722, 'max_dist_balon_jug': -16.583514687765643, 'min_dist_balon_op': 29.908152862676378, 'max_dist_balon_op': -38.89936694208522, 'max_avance_jug': 31.086894564599273, 'min_avance_jug': -18.245373136195667, 'max_avance_op': -47.8146115891546, 'min_avance_op': -10.582087904430571, 'muy_cerca_borde_jug': -38.843880055204, 'muy_cerca_borde_op': 9.253382196986207, 'mas_cerca_balon': 50.0, 'casilla_neutra': -7.396277867307503, 'muy_cerca_jug': -33.64470723895404, 'muy_lejos_jug': -25.055181109194837, 'muy_cerca_op': -20.843097562833535, 'muy_lejos_op': 40.61772924855255}",-0.050000000000000044,0.2775,0.475
17,0.5325,0.06000000000000001,0.327435,0.08357411845182694,"{'avance_balon': -1.8214613780058944, 'min_dist_balon_jug': -8.899088903538157, 'max_dist_balon_jug': 45.50219541221498, 'min_dist_balon_op': 35.270155980504974, 'max_dist_balon_op': -9.993582877163933, 'max_avance_jug': -2.002728935832521, 'min_avance_jug': 34.95677314622231, 'max_avance_op': -34.08961785232368, 'min_avance_op': -19.860927579418547, 'muy_cerca_borde_jug': 15.53217043791308, 'muy_cerca_borde_op': 50.0, 'mas_cerca_balon': 37.74596740697662, 'casilla_neutra': 10.720436950827734, 'muy_cerca_jug': 14.623339815530763, 'muy_lejos_jug': -15.948083507100113, 'muy_cerca_op': -11.945428335252481, 'muy_lejos_op': 21.892687947609815}",-0.025000000000000022,0.2525,0.4725
18,0.54,0.0775,0.30300499999999997,0.08323780676471479,"{'avance_balon': -5.497322217687168, 'min_dist_balon_jug': -31.30868822257258, 'max_dist_balon_jug': 38.12738772713134, 'min_dist_balon_op': 50.0, 'max_dist_balon_op': -21.790457963738486, 'max_avance_jug': 48.144591194746674, 'min_avance_jug': -14.215412383996854, 'max_avance_op': -27.781978952933628, 'min_avance_op': 44.28265655858045, 'muy_cerca_borde_jug': -47.82025091408543, 'muy_cerca_borde_op': 16.54309695260238, 'mas_cerca_balon': 28.58398910974218, 'casilla_neutra': -20.848741353285703, 'muy_cerca_jug': 26.946138889552927, 'muy_lejos_jug': 26.448459279774784, 'muy_cerca_op': -14.163124268105777, 'muy_lejos_op': -4.807059956163216}",0.007500000000000062,0.26000000000000006,0.4625
19,0.4925,0.065,0.2791475,0.08046818932814383,"{'avance_balon': 4.902555838158364, 'min_dist_balon_jug': -50.0, 'max_dist_balon_jug': 2.6431576656517204, 'min_dist_balon_op': 29.419822472838568, 'max_dist_balon_op': -18.625954765108084, 'max_avance_jug': 23.095729943167505, 'min_avance_jug': -25.001304521722986, 'max_avance_op': -35.01909050921088, 'min_avance_op': -0.553879238536138, 'muy_cerca_borde_jug': -25.16087779840185, 'muy_cerca_borde_op': 46.228450870461316, 'mas_cerca_balon': -1.25505568690434, 'casilla_neutra': 16.458681572738794, 'muy_cerca_jug': 47.20012011434517, 'muy_lejos_jug': 14.383906140223306, 'muy_cerca_op': -46.667362958508704, 'muy_lejos_op': 45.894116666043146}",-0.04750000000000004,0.21250000000000002,0.4275
20,0.5,0.0675,0.27639250000000004,0.07996478721130945,"{'avance_balon': -8.141034128773075, 'min_dist_balon_jug': -1.5422239354455896, 'max_dist_balon_jug': 26.204242743055193, 'min_dist_balon_op': 2.707939448984921, 'max_dist_balon_op': -20.82520743934459, 'max_avance_jug': 50.0, 'min_avance_jug': -50.0, 'max_avance_op': -20.88889257742732, 'min_avance_op': 23.81374969989976, 'muy_cerca_borde_jug': -30.85266042940658, 'muy_cerca_borde_op': 35.35063882363641, 'mas_cerca_balon': 45.65411469386414, 'casilla_neutra': -11.650419570256725, 'muy_cerca_jug': -12.372469737609467, 'muy_lejos_jug': -49.13988632489814, 'muy_cerca_op': 33.25628625135093, 'muy_lejos_op': -3.184642283741523}",0.007500000000000007,0.22000000000000003,0.4325
21,0.52,0.065,0.2730575,0.07617427678521142,"{'avance_balon': -6.106325201149556, 'min_dist_balon_jug': -4.073404301164587, 'max_dist_balon_jug': 2.070246550792687, 'min_dist_balon_op': 8.295478967907016, 'max_dist_balon_op': -19.28372309748406, 'max_avance_jug': 48.75006885969639, 'min_avance_jug': -50.0, 'max_avance_op': -38.934485889553265, 'min_avance_op': 34.41606292188846, 'muy_cerca_borde_jug': -22.429133254672525, 'muy_cerca_borde_op': 47.60944504182505, 'mas_cerca_balon': 34.88766966134247, 'casilla_neutra': -18.193043501270534, 'muy_cerca_jug': 34.616936471161644, 'muy_lejos_jug': 20.098971057105338, 'muy_cerca_op': -19.460100474564722, 'muy_lejos_op': 36.36032792080297}",0.020000000000000018,0.24000000000000005,0.455
22,0.4725,0.06000000000000001,0.270935,0.07640296640183547,"{'avance_balon': 5.398232059361244, 'min_dist_balon_jug': -24.88309655194659, 'max_dist_balon_jug': 2.6431576656517204, 'min_dist_balon_op': 46.70048974029233, 'max_dist_balon_op': -16.832831781090768, 'max_avance_jug': 23.443875623733984, 'min_avance_jug': -32.94332050719651, 'max_avance_op': -37.32240409531584, 'min_avance_op': 5.535554518437571, 'muy_cerca_borde_jug': -25.16087779840185, 'muy_cerca_borde_op': 35.229989569067975, 'mas_cerca_balon': 0.32209473050148385, 'casilla_neutra': -37.45013860142227, 'muy_cerca_jug': 50.0, 'muy_lejos_jug': 1.0771011765697827, 'muy_cerca_op': -46.667362958508704, 'muy_lejos_op': 31.735848156812704}",-0.04750000000000004,0.1925,0.4125
23,0.475,0.06000000000000001,0.26709249999999995,0.07327381997514527,"{'avance_balon': -10.05230715260376, 'min_dist_balon_jug': -33.70678855459202, 'max_dist_balon_jug': 27.48146971546536, 'min_dist_balon_op': 26.89473786879512, 'max_dist_balon_op': -29.869771413148662, 'max_avance_jug': 9.606064802092684, 'min_avance_jug': -20.297221349286755, 'max_avance_op': -34.666258361809746, 'min_avance_op': -19.40939238147988, 'muy_cerca_borde_jug': -50.0, 'muy_cerca_borde_op': -8.595688611873035, 'mas_cerca_balon': 39.79283046936834, 'casilla_neutra': -15.537136862848307, 'muy_cerca_jug': 50.0, 'muy_lejos_jug': -39.96282055909243, 'muy_cerca_op': -36.500771134258514, 'muy_lejos_op': 21.91545409118111}",0.0025000000000000022,0.195,0.415
24,0.475,0.085,0.2667975,0.06975690104749493,"{'avance_balon': 2.546651490755865, 'min_dist_balon_jug': -11.087305620923305, 'max_dist_balon_jug': 16.80335191765553, 'min_dist_balon_op': 38.41665931919253, 'max_dist_balon_op': -35.88769221547304, 'max_avance_jug': -13.63104355029456, 'min_avance_jug': -11.608840199054482, 'max_avance_op': -6.907686413256503, 'min_avance_op': -27.139152830115815, 'muy_cerca_borde_jug': -40.823159951895406, 'muy_cerca_borde_op': -8.595688611873035, 'mas_cerca_balon': 49.75360265181958, 'casilla_neutra': -9.911398501649899, 'muy_cerca_jug': 50.0, 'muy_lejos_jug': -39.917711234767246, 'muy_cerca_op': -13.601268313959824, 'muy_lejos_op': -11.353708066892747}",0.0,0.195,0.38999999999999996
25,0.45499999999999996,0.05750000000000001,0.26261249999999997,0.06923271332072722,"{'avance_balon': 5.538160625023656, 'min_dist_balon_jug': 1.9780311304111466, 'max_dist_balon_jug': 8.165605617448682, 'min_dist_balon_op': 20.612728680894985, 'max_dist_balon_op': -33.539502351718035, 'max_avance_jug': 32.801993287277426, 'min_avance_jug': -37.26908643354642, 'max_avance_op': -22.90903348538794, 'min_avance_op': -26.801390714570147, 'muy_cerca_borde_jug': -11.328649940214557, 'muy_cerca_borde_op': 50.0, 'mas_cerca_balon': 47.04199714861413, 'casilla_neutra': 2.824891524835165, 'muy_cerca_jug': 33.226479949433504, 'muy_lejos_jug': -43.259015323155154, 'muy_cerca_op': -22.712679885584766, 'muy_lejos_op': 14.1353156503384}",-0.020000000000000018,0.175,0.39749999999999996
26,0.465,0.075,0.26689749999999995,0.07228497937849883,"{'avance_balon': 5.4561049071928664, 'min_dist_balon_jug': -5.39319547345493, 'max_dist_balon_jug': 22.69214384722473, 'min_dist_balon_op': 42.09695598875834, 'max_dist_balon_op': -25.450627372740737, 'max_avance_jug': 17.26061851636991, 'min_avance_jug': 23.335038640126612, 'max_avance_op': -30.244240990756538, 'min_avance_op': -4.213153434292337, 'muy_cerca_borde_jug': -43.87316560640636, 'muy_cerca_borde_op': 29.09813475441881, 'mas_cerca_balon': 42.25500707498339, 'casilla_neutra': 45.436044028062874, 'muy_cerca_jug': 34.02156174331692, 'muy_lejos_jug': -32.10836013818961, 'muy_cerca_op': -35.039277596190935, 'muy_lejos_op': 34.68439778749016}",0.010000000000000064,0.18500000000000005,0.39
27,0.475,0.0775,0.274325,0.0696835301559845,"{'avance_balon': -1.7690507765218302, 'min_dist_balon_jug': -46.851554017087906, 'max_dist_balon_jug': -7.335860287297111, 'min_dist_balon_op': 41.88350723932352, 'max_dist_balon_op': -19.160921141442856, 'max_avance_jug': -2.700819717698813, 'min_avance_jug': -14.985836458179621, 'max_avance_op': -41.09327726867093, 'min_avance_op': 37.91707510852367, 'muy_cerca_borde_jug': -35.420990411064594, 'muy_cerca_borde_op': 35.90574111458441, 'mas_cerca_balon': 40.60712670472857, 'casilla_neutra': 14.777461427465104, 'muy_cerca_jug': 38.41262899520046, 'muy_lejos_jug': -0.7770187536505944, 'muy_cerca_op': -50.0, 'muy_lejos_op': 45.894116666043146}",0.009999999999999953,0.195,0.39749999999999996
28,0.49000000000000005,0.0675,0.27509,0.07435004640213749,"{'avance_balon': -1.75896738066894, 'min_dist_balon_jug': -44.682650727500906, 'max_dist_balon_jug': 6.492453783826917, 'min_dist_balon_op': 36.23969890249971, 'max_dist_balon_op': -17.536895073687322, 'max_avance_jug': 22.16951699120082, 'min_avance_jug': -20.925691262081354, 'max_avance_op': -27.152725621772, 'min_avance_op': -9.665892197322956, 'muy_cerca_borde_jug': -32.282562332314654, 'muy_cerca_borde_op': 39.214464627988896, 'mas_cerca_balon': 50.0, 'casilla_neutra': -27.768571830759537, 'muy_cerca_jug': -28.24669579256912, 'muy_lejos_jug': -44.65775036693002, 'muy_cerca_op': -25.18299097360564, 'muy_lejos_op': 40.18120072229881}",0.015000000000000069,0.21000000000000008,0.42250000000000004
29,0.5275000000000001,0.0875,0.2848,0.07666320825532937,"{'avance_balon': -9.757854159187211, 'min_dist_balon_jug': -11.835194026051088, 'max_dist_balon_jug': -3.873757458544242, 'min_dist_balon_op': 41.34762269848093, 'max_dist_balon_op': -8.943778087955781, 'max_avance_jug': 30.623686640744246, 'min_avance_jug': -26.939792835335044, 'max_avance_op': -38.921507009665476, 'min_avance_op': 24.023241482344613, 'muy_cerca_borde_jug': -39.26634125451993, 'muy_cerca_borde_op': 44.57726031730883, 'mas_cerca_balon': 50.0, 'casilla_neutra': 17.423668939373368, 'muy_cerca_jug': 48.97944669166877, 'muy_lejos_jug': -50.0, 'muy_cerca_op': 43.937573221639695, 'muy_lejos_op': 10.692431101515387}",0.03750000000000003,0.2475000000000001,0.44000000000000006
