generation,best_fitness,worst_fitness,mean_fitness,std_fitness,best_weights,improvement,cumulative_improvement,fitness_range
15,0.4375,0.08,0.11751666666666667,0.038736069180488046,"{'avance_balon': 28.04149693972004, 'dist_balon_jug': -9.464711627486015, 'dist_balon_op': 32.88735251230905, 'avance_jug': 32.83937663805348, 'avance_op': -46.06495343439633, 'dist_col_balon_jug': -9.420853067331093, 'dist_col_balon_op': -29.558208751492856, 'mas_cerca_balon': 26.09143426502693}",0.0675,0.15750000000000003,0.3575
16,0.39249999999999996,0.0825,0.11707166666666667,0.03889670976516594,"{'avance_balon': 28.04149693972004, 'dist_balon_jug': -9.464711627486015, 'dist_balon_op': 32.88735251230905, 'avance_jug': 32.83937663805348, 'avance_op': -46.06495343439633, 'dist_col_balon_jug': -9.420853067331093, 'dist_col_balon_op': -29.558208751492856, 'mas_cerca_balon': 26.09143426502693}",-0.04500000000000004,0.11249999999999999,0.30999999999999994
17,0.4375,0.0825,0.11637333333333333,0.04080264234363042,"{'avance_balon': 28.04149693972004, 'dist_balon_jug': 27.68101083214145, 'dist_balon_op': 32.41668988342542, 'avance_jug': 30.240591027562296, 'avance_op': 2.4767125648038615, 'dist_col_balon_jug': -4.676150072638039, 'dist_col_balon_op': -34.13299700570039, 'mas_cerca_balon': 50.0}",0.04500000000000004,0.15750000000000003,0.355
18,0.39249999999999996,0.085,0.11741,0.04397499554671192,"{'avance_balon': 28.04149693972004, 'dist_balon_jug': 27.68101083214145, 'dist_balon_op': 32.41668988342542, 'avance_jug': 30.240591027562296, 'avance_op': 2.4767125648038615, 'dist_col_balon_jug': -4.676150072638039, 'dist_col_balon_op': -34.13299700570039, 'mas_cerca_balon': 50.0}",-0.04500000000000004,0.11249999999999999,0.30749999999999994
19,0.4375,0.0875,0.11735000000000001,0.0448611097351221,"{'avance_balon': 28.04149693972004, 'dist_balon_jug': 24.29618509974266, 'dist_balon_op': 30.497460277515078, 'avance_jug': 26.246536086423376, 'avance_op': 2.4767125648038615, 'dist_col_balon_jug': -14.232461092412244, 'dist_col_balon_op': -32.0802556998931, 'mas_cerca_balon': 47.868556709858794}",0.04500000000000004,0.15750000000000003,0.35
20,0.4375,0.0825,0.11571500000000001,0.039858933858463064,"{'avance_balon': 28.04149693972004, 'dist_balon_jug': -11.920005337307185, 'dist_balon_op': 32.747587932409544, 'avance_jug': 26.937387983287152, 'avance_op': -24.22570362290645, 'dist_col_balon_jug': 24.943819682606975, 'dist_col_balon_op': -2.5560130259714957, 'mas_cerca_balon': 29.283412252295005}",0.0,0.15750000000000003,0.355
21,0.34750000000000003,0.07250000000000001,0.11528500000000001,0.03857014745888327,"{'avance_balon': 26.073936447396516, 'dist_balon_jug': -12.355020372348696, 'dist_balon_op': 30.661059275072375, 'avance_jug': -14.221692585476315, 'avance_op': -24.74603774876617, 'dist_col_balon_jug': 38.44651376487112, 'dist_col_balon_op': 23.079582476400123, 'mas_cerca_balon': 27.86061551514942}",-0.08999999999999997,0.06750000000000006,0.275
22,0.45999999999999996,0.08,0.11661166666666668,0.042471147428447105,"{'avance_balon': 26.073936447396516, 'dist_balon_jug': -12.355020372348696, 'dist_balon_op': 30.661059275072375, 'avance_jug': -14.221692585476315, 'avance_op': -24.74603774876617, 'dist_col_balon_jug': 38.44651376487112, 'dist_col_balon_op': 23.079582476400123, 'mas_cerca_balon': 27.86061551514942}",0.11249999999999993,0.18,0.37999999999999995
23,0.37,0.08,0.11759166666666666,0.04352121050578544,"{'avance_balon': 28.04149693972004, 'dist_balon_jug': 36.170212949713545, 'dist_balon_op': 39.85914753279468, 'avance_jug': 26.107005820000932, 'avance_op': 4.34620107413734, 'dist_col_balon_jug': -20.858129490920412, 'dist_col_balon_op': -32.0802556998931, 'mas_cerca_balon': 47.868556709858794}",-0.08999999999999997,0.09000000000000002,0.29
24,0.4375,0.08,0.11714833333333335,0.042976414041761196,"{'avance_balon': 30.355286212952198, 'dist_balon_jug': 35.872147879473076, 'dist_balon_op': 32.88735251230905, 'avance_jug': 32.83937663805348, 'avance_op': 1.0599614220498612, 'dist_col_balon_jug': -23.44199990544089, 'dist_col_balon_op': -31.597079005607142, 'mas_cerca_balon': 50.0}",0.0675,0.15750000000000003,0.3575
25,0.37,0.0875,0.11595000000000001,0.0417655859131255,"{'avance_balon': 29.756685592994994, 'dist_balon_jug': 24.29618509974266, 'dist_balon_op': 25.643287943961923, 'avance_jug': 32.83937663805348, 'avance_op': 2.4767125648038615, 'dist_col_balon_jug': -14.799200788185841, 'dist_col_balon_op': -20.166519950406595, 'mas_cerca_balon': 47.868556709858794}",-0.0675,0.09000000000000002,0.2825
26,0.34750000000000003,0.0825,0.117055,0.04072445385351001,"{'avance_balon': 30.355286212952198, 'dist_balon_jug': 28.64343250792198, 'dist_balon_op': 32.13603200822257, 'avance_jug': 26.03023937640238, 'avance_op': -12.886465274313721, 'dist_col_balon_jug': -14.232461092412244, 'dist_col_balon_op': -19.769023128857913, 'mas_cerca_balon': 47.868556709858794}",-0.022499999999999964,0.06750000000000006,0.265
27,0.325,0.0825,0.116055,0.038059814437277545,"{'avance_balon': 28.10380948865339, 'dist_balon_jug': 28.94271583273744, 'dist_balon_op': 32.747587932409544, 'avance_jug': 31.63626527948027, 'avance_op': 10.855763492891962, 'dist_col_balon_jug': -15.501301813807054, 'dist_col_balon_op': -24.399360096356745, 'mas_cerca_balon': 50.0}",-0.02250000000000002,0.04500000000000004,0.2425
28,0.325,0.0825,0.11566000000000001,0.037225185023045886,"{'avance_balon': 27.799076211948915, 'dist_balon_jug': 35.872147879473076, 'dist_balon_op': 32.88735251230905, 'avance_jug': 17.53637145791989, 'avance_op': 2.4767125648038615, 'dist_col_balon_jug': -14.232461092412244, 'dist_col_balon_op': -34.13299700570039, 'mas_cerca_balon': 50.0}",0.0,0.04500000000000004,0.2425
29,0.325,0.0825,0.11285999999999999,0.030191396125386454,"{'avance_balon': 2.200072220381096, 'dist_balon_jug': 25.3362270515687, 'dist_balon_op': -39.47626115830094, 'avance_jug': -35.639648725114625, 'avance_op': -33.01380441726224, 'dist_col_balon_jug': -39.65015754180965, 'dist_col_balon_op': -27.127450986968558, 'mas_cerca_balon': 20.56926443280923}",0.0,0.04500000000000004,0.2425
30,0.325,0.08,0.11116000000000001,0.026113458854263895,"{'avance_balon': 2.200072220381096, 'dist_balon_jug': 19.29565632470471, 'dist_balon_op': -39.47626115830094, 'avance_jug': -35.639648725114625, 'avance_op': -33.01380441726224, 'dist_col_balon_jug': -41.19710057411928, 'dist_col_balon_op': -27.127450986968558, 'mas_cerca_balon': 15.59984005733384}",0.0,0.04500000000000004,0.245
31,0.41500000000000004,0.0825,0.11004499999999999,0.02609761435457272,"{'avance_balon': 2.200072220381096, 'dist_balon_jug': 19.29565632470471, 'dist_balon_op': -39.47626115830094, 'avance_jug': -35.639648725114625, 'avance_op': -33.01380441726224, 'dist_col_balon_jug': -41.19710057411928, 'dist_col_balon_op': -27.127450986968558, 'mas_cerca_balon': 15.59984005733384}",0.09000000000000002,0.13500000000000006,0.3325
32,0.34750000000000003,0.0825,0.10822666666666667,0.024432156861171485,"{'avance_balon': 2.200072220381096, 'dist_balon_jug': 19.29565632470471, 'dist_balon_op': -39.47626115830094, 'avance_jug': -35.639648725114625, 'avance_op': -33.01380441726224, 'dist_col_balon_jug': -41.19710057411928, 'dist_col_balon_op': -27.127450986968558, 'mas_cerca_balon': 15.59984005733384}",-0.0675,0.06750000000000006,0.265
33,0.39249999999999996,0.0775,0.1085,0.027305829658395907,"{'avance_balon': 2.200072220381096, 'dist_balon_jug': 25.3362270515687, 'dist_balon_op': -39.47626115830094, 'avance_jug': -35.639648725114625, 'avance_op': -33.01380441726224, 'dist_col_balon_jug': -39.65015754180965, 'dist_col_balon_op': -27.127450986968558, 'mas_cerca_balon': 20.56926443280923}",0.04499999999999993,0.11249999999999999,0.31499999999999995
34,0.34750000000000003,0.085,0.10940500000000002,0.026283077096616116,"{'avance_balon': 27.533312123748843, 'dist_balon_jug': 26.569022983978687, 'dist_balon_op': -23.555476636487395, 'avance_jug': 29.072589503215685, 'avance_op': 1.3521203702435098, 'dist_col_balon_jug': -48.361641613666954, 'dist_col_balon_op': -16.509259908414815, 'mas_cerca_balon': 14.542378845338693}",-0.04499999999999993,0.06750000000000006,0.2625
35,0.34750000000000003,0.0825,0.11063333333333332,0.027044849581554137,"{'avance_balon': 18.792522893762833, 'dist_balon_jug': 21.444463783276696, 'dist_balon_op': -25.325617282297653, 'avance_jug': 29.072589503215685, 'avance_op': 1.4989729556105789, 'dist_col_balon_jug': -50.0, 'dist_col_balon_op': -18.133882637382072, 'mas_cerca_balon': 15.571265173346083}",0.0,0.06750000000000006,0.265
36,0.325,0.0775,0.112955,0.028983998027647374,"{'avance_balon': 33.5406383358049, 'dist_balon_jug': 26.569022983978687, 'dist_balon_op': -25.325617282297653, 'avance_jug': 27.053493839220216, 'avance_op': 1.3521203702435098, 'dist_col_balon_jug': -49.522492063428324, 'dist_col_balon_op': -18.133882637382072, 'mas_cerca_balon': 13.869797810783549}",-0.02250000000000002,0.04500000000000004,0.2475
37,0.34750000000000003,0.08,0.11383666666666667,0.03017540370714017,"{'avance_balon': 23.45984259995207, 'dist_balon_jug': 17.197649471950072, 'dist_balon_op': -34.41411716628696, 'avance_jug': 24.266427621442922, 'avance_op': -0.3182607903809265, 'dist_col_balon_jug': -50.0, 'dist_col_balon_op': -16.76455957164578, 'mas_cerca_balon': 17.484033748302593}",0.02250000000000002,0.06750000000000006,0.2675
38,0.34750000000000003,0.0775,0.11214333333333336,0.029043320325946816,"{'avance_balon': 27.68836962433177, 'dist_balon_jug': 26.569022983978687, 'dist_balon_op': -25.325617282297653, 'avance_jug': 29.072589503215685, 'avance_op': 1.3521203702435098, 'dist_col_balon_jug': -50.0, 'dist_col_balon_op': -8.221838794059337, 'mas_cerca_balon': 15.571265173346083}",0.0,0.06750000000000006,0.27
39,0.34750000000000003,0.075,0.11259666666666668,0.03399483767999031,"{'avance_balon': 2.200072220381096, 'dist_balon_jug': 25.3362270515687, 'dist_balon_op': -39.47626115830094, 'avance_jug': -35.639648725114625, 'avance_op': -33.01380441726224, 'dist_col_balon_jug': -39.65015754180965, 'dist_col_balon_op': -27.127450986968558, 'mas_cerca_balon': 20.56926443280923}",0.0,0.06750000000000006,0.2725
40,0.325,0.0825,0.11228833333333334,0.03166242826898924,"{'avance_balon': 25.28273602533867, 'dist_balon_jug': 27.897633342259127, 'dist_balon_op': -22.038619442220348, 'avance_jug': 28.690638123514738, 'avance_op': 1.3521203702435098, 'dist_col_balon_jug': -49.522492063428324, 'dist_col_balon_op': -18.133882637382072, 'mas_cerca_balon': 15.571265173346083}",-0.02250000000000002,0.04500000000000004,0.2425
41,0.27999999999999997,0.08,0.11173000000000002,0.027733381209894572,"{'avance_balon': 16.673893077769804, 'dist_balon_jug': 29.815138588798362, 'dist_balon_op': -24.990476511891043, 'avance_jug': 31.714449574139977, 'avance_op': 1.3521203702435098, 'dist_col_balon_jug': -48.923678711537626, 'dist_col_balon_op': -16.76455957164578, 'mas_cerca_balon': 14.542378845338693}",-0.04500000000000004,0.0,0.19999999999999996
42,0.34500000000000003,0.0825,0.11216833333333333,0.02896007304126762,"{'avance_balon': -1.7207559057475565, 'dist_balon_jug': 26.569022983978687, 'dist_balon_op': 28.14689868650661, 'avance_jug': -45.12854995562708, 'avance_op': 7.7497375059812015, 'dist_col_balon_jug': 46.36328502271717, 'dist_col_balon_op': -13.48254851294351, 'mas_cerca_balon': 24.348694728010138}",0.06500000000000006,0.06500000000000006,0.2625
43,0.325,0.075,0.11335666666666666,0.02872701032516649,"{'avance_balon': -1.7207559057475565, 'dist_balon_jug': 26.569022983978687, 'dist_balon_op': 28.14689868650661, 'avance_jug': -45.12854995562708, 'avance_op': 7.7497375059812015, 'dist_col_balon_jug': 46.36328502271717, 'dist_col_balon_op': -13.48254851294351, 'mas_cerca_balon': 24.348694728010138}",-0.020000000000000018,0.04500000000000004,0.25
44,0.37,0.075,0.11327999999999999,0.032002993609973426,"{'avance_balon': -1.7207559057475565, 'dist_balon_jug': 26.569022983978687, 'dist_balon_op': 28.14689868650661, 'avance_jug': -45.12854995562708, 'avance_op': 7.7497375059812015, 'dist_col_balon_jug': 46.36328502271717, 'dist_col_balon_op': -13.48254851294351, 'mas_cerca_balon': 24.348694728010138}",0.044999999999999984,0.09000000000000002,0.295
45,0.37,0.0775,0.11702333333333335,0.039138507749898806,"{'avance_balon': -14.234799950274818, 'dist_balon_jug': -17.742891666954, 'dist_balon_op': -25.325617282297653, 'avance_jug': -33.603995994501595, 'avance_op': 1.3521203702435098, 'dist_col_balon_jug': 40.31246059170643, 'dist_col_balon_op': -48.65835601008855, 'mas_cerca_balon': 12.4323565894057}",0.0,0.09000000000000002,0.2925
46,0.4375,0.07,0.11696833333333334,0.043040250509132606,"{'avance_balon': -13.406318007597811, 'dist_balon_jug': 31.54746340453501, 'dist_balon_op': -38.42662426184997, 'avance_jug': -50.0, 'avance_op': -2.9065522029056563, 'dist_col_balon_jug': 40.032437400479715, 'dist_col_balon_op': -19.823873212289246, 'mas_cerca_balon': 48.76084127533733}",0.0675,0.15750000000000003,0.3675
47,0.48250000000000004,0.07250000000000001,0.11911166666666669,0.04919483405015432,"{'avance_balon': 3.103017865524775, 'dist_balon_jug': 25.573930449044894, 'dist_balon_op': -25.325617282297653, 'avance_jug': -39.34669807823354, 'avance_op': 6.386350391801088, 'dist_col_balon_jug': 49.96559965594439, 'dist_col_balon_op': -29.239712005205288, 'mas_cerca_balon': 15.571265173346083}",0.04500000000000004,0.20250000000000007,0.41000000000000003
48,0.4575,0.0675,0.11923166666666668,0.050654685507748334,"{'avance_balon': -13.406318007597811, 'dist_balon_jug': 28.133048669071353, 'dist_balon_op': -22.841591160767372, 'avance_jug': -50.0, 'avance_op': -2.9065522029056563, 'dist_col_balon_jug': 46.826706809752416, 'dist_col_balon_op': -19.823873212289246, 'mas_cerca_balon': 48.76084127533733}",-0.025000000000000022,0.17750000000000005,0.39
49,0.48250000000000004,0.07,0.12189000000000003,0.05706387853391437,"{'avance_balon': -1.7207559057475565, 'dist_balon_jug': 24.63260820713043, 'dist_balon_op': 29.129752272698536, 'avance_jug': -45.12854995562708, 'avance_op': 7.7497375059812015, 'dist_col_balon_jug': 46.909516165926085, 'dist_col_balon_op': -13.48254851294351, 'mas_cerca_balon': 19.989302931634228}",0.025000000000000022,0.20250000000000007,0.41250000000000003
50,0.505,0.0775,0.12623499999999999,0.06010771393922746,"{'avance_balon': -13.406318007597811, 'dist_balon_jug': 19.56710950310157, 'dist_balon_op': -38.42662426184997, 'avance_jug': -50.0, 'avance_op': 5.208654310178133, 'dist_col_balon_jug': 40.032437400479715, 'dist_col_balon_op': -26.432456820327168, 'mas_cerca_balon': 48.76084127533733}",0.022499999999999964,0.22500000000000003,0.4275
51,0.41500000000000004,0.0775,0.13251333333333332,0.06339597638827106,"{'avance_balon': -8.016792747830237, 'dist_balon_jug': 12.275641554483384, 'dist_balon_op': -22.38654704429896, 'avance_jug': -45.12854995562708, 'avance_op': -3.9911454263415616, 'dist_col_balon_jug': 50.0, 'dist_col_balon_op': -36.1038277220879, 'mas_cerca_balon': 15.385776384947292}",-0.08999999999999997,0.13500000000000006,0.3375
52,0.40750000000000003,0.07250000000000001,0.13525333333333334,0.06335858917480898,"{'avance_balon': -1.7207559057475565, 'dist_balon_jug': 24.63260820713043, 'dist_balon_op': 34.229059111974536, 'avance_jug': -45.12854995562708, 'avance_op': 7.7497375059812015, 'dist_col_balon_jug': 45.68927095389423, 'dist_col_balon_op': -36.1038277220879, 'mas_cerca_balon': 16.965731976900095}",-0.007500000000000007,0.12750000000000006,0.335
53,0.39249999999999996,0.075,0.13683666666666666,0.05913002611946733,"{'avance_balon': -13.406318007597811, 'dist_balon_jug': 28.133048669071353, 'dist_balon_op': -22.841591160767372, 'avance_jug': -44.86994137406268, 'avance_op': 2.4767125648038615, 'dist_col_balon_jug': 46.826706809752416, 'dist_col_balon_op': -19.823873212289246, 'mas_cerca_balon': 48.76084127533733}",-0.015000000000000069,0.11249999999999999,0.31749999999999995
54,0.325,0.07,0.13224499999999997,0.049808190173236906,"{'avance_balon': -13.406318007597811, 'dist_balon_jug': 8.834168300306931, 'dist_balon_op': -21.171274103094426, 'avance_jug': -42.92208443153382, 'avance_op': 2.4767125648038615, 'dist_col_balon_jug': 40.032437400479715, 'dist_col_balon_op': -42.07725934154677, 'mas_cerca_balon': 32.340430136483405}",-0.06749999999999995,0.04500000000000004,0.255
55,0.4375,0.07,0.12797166666666665,0.043814172332958916,"{'avance_balon': -0.9207448426222511, 'dist_balon_jug': 23.008495357486915, 'dist_balon_op': -23.555476636487395, 'avance_jug': 22.508321140411923, 'avance_op': 9.141489767356981, 'dist_col_balon_jug': -49.7473130062252, 'dist_col_balon_op': 37.083039969399856, 'mas_cerca_balon': 30.667120341349175}",0.11249999999999999,0.15750000000000003,0.3675
56,0.41,0.07,0.12431666666666669,0.03972289082576387,"{'avance_balon': -8.078786614799638, 'dist_balon_jug': 31.528165580419746, 'dist_balon_op': -43.30763195878161, 'avance_jug': 34.395329516281606, 'avance_op': -38.37743121702622, 'dist_col_balon_jug': -41.158305783675395, 'dist_col_balon_op': -43.890718318236324, 'mas_cerca_balon': 22.109755836554015}",-0.027500000000000024,0.13,0.33999999999999997
57,0.475,0.06000000000000001,0.12586833333333333,0.04512529036533233,"{'avance_balon': -0.35936571439157544, 'dist_balon_jug': 8.7352622809049, 'dist_balon_op': -21.698034018885217, 'avance_jug': 39.66708323017651, 'avance_op': -28.76944090707718, 'dist_col_balon_jug': 42.96014269945133, 'dist_col_balon_op': 32.62593262744923, 'mas_cerca_balon': 14.542378845338693}",0.065,0.195,0.415
58,0.4575,0.07,0.12722333333333335,0.04557720690091582,"{'avance_balon': -8.078786614799638, 'dist_balon_jug': 31.528165580419746, 'dist_balon_op': -43.30763195878161, 'avance_jug': 34.395329516281606, 'avance_op': -38.37743121702622, 'dist_col_balon_jug': -41.158305783675395, 'dist_col_balon_op': -43.890718318236324, 'mas_cerca_balon': 22.109755836554015}",-0.01749999999999996,0.17750000000000005,0.3875
59,0.48250000000000004,0.07,0.1313666666666667,0.047478843241548704,"{'avance_balon': 0.2713854203083086, 'dist_balon_jug': 29.786502746314838, 'dist_balon_op': -27.357979412211968, 'avance_jug': 13.846407187964704, 'avance_op': 16.040868372718766, 'dist_col_balon_jug': -34.72156915098079, 'dist_col_balon_op': 50.0, 'mas_cerca_balon': 30.314088881621494}",0.025000000000000022,0.20250000000000007,0.41250000000000003
60,0.4525,0.07,0.13106333333333334,0.04810650672090927,"{'avance_balon': 13.14125925600262, 'dist_balon_jug': 24.63260820713043, 'dist_balon_op': 37.170603262420215, 'avance_jug': 38.18179683557236, 'avance_op': 4.105259119504918, 'dist_col_balon_jug': 50.0, 'dist_col_balon_op': 44.99924439227246, 'mas_cerca_balon': 15.068046763936294}",-0.030000000000000027,0.17250000000000004,0.3825
61,0.4575,0.0675,0.12926500000000002,0.04786523381676238,"{'avance_balon': 13.14125925600262, 'dist_balon_jug': 24.63260820713043, 'dist_balon_op': 37.170603262420215, 'avance_jug': 38.18179683557236, 'avance_op': 4.105259119504918, 'dist_col_balon_jug': 50.0, 'dist_col_balon_op': 44.99924439227246, 'mas_cerca_balon': 15.068046763936294}",0.0050000000000000044,0.17750000000000005,0.39
62,0.43499999999999994,0.065,0.13081166666666666,0.04694566395194437,"{'avance_balon': 14.28381888855572, 'dist_balon_jug': 16.03100060677022, 'dist_balon_op': 37.170603262420215, 'avance_jug': 32.08771488616732, 'avance_op': 5.396395284335286, 'dist_col_balon_jug': 50.0, 'dist_col_balon_op': 36.8786540916341, 'mas_cerca_balon': 15.068046763936294}",-0.022500000000000075,0.15499999999999997,0.36999999999999994
63,0.43499999999999994,0.0675,0.13444499999999998,0.04913006012955137,"{'avance_balon': 13.14125925600262, 'dist_balon_jug': 24.63260820713043, 'dist_balon_op': 37.170603262420215, 'avance_jug': 38.18179683557236, 'avance_op': 4.105259119504918, 'dist_col_balon_jug': 50.0, 'dist_col_balon_op': 44.99924439227246, 'mas_cerca_balon': 15.068046763936294}",0.0,0.15499999999999997,0.36749999999999994
64,0.41500000000000004,0.0625,0.1367866666666667,0.052309012820184464,"{'avance_balon': 6.9145746151865675, 'dist_balon_jug': 40.76056801099783, 'dist_balon_op': 37.170603262420215, 'avance_jug': 38.18179683557236, 'avance_op': 4.105259119504918, 'dist_col_balon_jug': 50.0, 'dist_col_balon_op': 44.99924439227246, 'mas_cerca_balon': 15.068046763936294}",-0.019999999999999907,0.13500000000000006,0.35250000000000004
65,0.41500000000000004,0.07,0.13839166666666666,0.05240889648290217,"{'avance_balon': 13.14125925600262, 'dist_balon_jug': 16.03100060677022, 'dist_balon_op': 37.170603262420215, 'avance_jug': 32.08771488616732, 'avance_op': 5.396395284335286, 'dist_col_balon_jug': 50.0, 'dist_col_balon_op': 36.8786540916341, 'mas_cerca_balon': 15.068046763936294}",0.0,0.13500000000000006,0.34500000000000003
