generation,best_fitness,worst_fitness,mean_fitness,std_fitness,best_weights,improvement,cumulative_improvement,fitness_range
0,0.49749999999999994,0.0825,0.1669625,0.09583119191448054,"{'avance_balon': 4.1062811146622025, 'dist_balon_jug': -45.66017424121475, 'dist_balon_op': 46.54946990356595, 'avance_jug': 49.549616089867186, 'avance_op': 0.8083028254662779, 'dist_col_balon_jug': 11.12502326045535, 'dist_col_balon_op': 1.8427446817585889, 'mas_cerca_balon': -37.26405480208953}",,0.0,0.4149999999999999
1,0.5025000000000001,0.07250000000000001,0.21418750000000003,0.10312854160585225,"{'avance_balon': 1.2313877805657256, 'dist_balon_jug': -16.516748135273026, 'dist_balon_op': -17.570988982438095, 'avance_jug': 16.176390834128952, 'avance_op': -2.7512592929693227, 'dist_col_balon_jug': 20.77092270579284, 'dist_col_balon_op': 12.220299403020498, 'mas_cerca_balon': 6.129044949249604}",0.0050000000000001155,0.0050000000000001155,0.43000000000000005
2,0.4725,0.0625,0.23157499999999998,0.10209043478700637,"{'avance_balon': -14.092528440305507, 'dist_balon_jug': 1.94195120962015, 'dist_balon_op': 14.354839109110713, 'avance_jug': -38.06219870877946, 'avance_op': 3.4934700436542485, 'dist_col_balon_jug': -13.181120771980424, 'dist_col_balon_op': -23.05975746671705, 'mas_cerca_balon': -2.2678244597422506}",-0.030000000000000082,-0.024999999999999967,0.41
3,0.48,0.065,0.2554625,0.10669760936286247,"{'avance_balon': -2.413368554329054, 'dist_balon_jug': -16.516748135273026, 'dist_balon_op': -19.56487820684176, 'avance_jug': 27.656087400511197, 'avance_op': -34.38147168210822, 'dist_col_balon_jug': -1.7691502057783453, 'dist_col_balon_op': -16.91810453233842, 'mas_cerca_balon': 12.644265925084582}",0.007500000000000007,-0.01749999999999996,0.415
4,0.49749999999999994,0.06000000000000001,0.268125,0.10938857058669338,"{'avance_balon': -2.413368554329054, 'dist_balon_jug': 4.786468235459694, 'dist_balon_op': -25.094186850606523, 'avance_jug': 27.656087400511197, 'avance_op': -30.3114284101503, 'dist_col_balon_jug': -7.442162240086715, 'dist_col_balon_op': -16.91810453233842, 'mas_cerca_balon': 13.974554514092347}",0.01749999999999996,0.0,0.43749999999999994
5,0.5125,0.05500000000000001,0.29321250000000004,0.11507996608337179,"{'avance_balon': -2.413368554329054, 'dist_balon_jug': 38.06684314279724, 'dist_balon_op': -1.6188517356853325, 'avance_jug': -32.241026942609494, 'avance_op': 49.19577727942169, 'dist_col_balon_jug': -2.619534257310348, 'dist_col_balon_op': 25.165015802753004, 'mas_cerca_balon': 12.644265925084582}",0.015000000000000013,0.015000000000000013,0.45749999999999996
6,0.52,0.05750000000000001,0.3032375,0.1220823998115617,"{'avance_balon': -2.413368554329054, 'dist_balon_jug': -16.516748135273026, 'dist_balon_op': -36.36090267562494, 'avance_jug': 27.656087400511197, 'avance_op': -34.38147168210822, 'dist_col_balon_jug': -7.442162240086715, 'dist_col_balon_op': -16.91810453233842, 'mas_cerca_balon': 20.584545266886085}",0.007500000000000062,0.022500000000000075,0.4625
7,0.515,0.0625,0.3261,0.11962275076255353,"{'avance_balon': 5.915129885809101, 'dist_balon_jug': -50.0, 'dist_balon_op': -6.364227295162415, 'avance_jug': 48.37568363158225, 'avance_op': -30.3114284101503, 'dist_col_balon_jug': -10.634673486390092, 'dist_col_balon_op': -24.333038159518473, 'mas_cerca_balon': -8.90437331863911}",-0.0050000000000000044,0.01750000000000007,0.4525
8,0.5225,0.05500000000000001,0.3824874999999999,0.11398505864256947,"{'avance_balon': -2.588478802966576, 'dist_balon_jug': -27.836269252886648, 'dist_balon_op': -30.05602509833769, 'avance_jug': 28.034158492011805, 'avance_op': -26.92151742091373, 'dist_col_balon_jug': -6.014235391705621, 'dist_col_balon_op': -16.91810453233842, 'mas_cerca_balon': 12.644265925084582}",0.007499999999999951,0.025000000000000022,0.46749999999999997
9,0.5275000000000001,0.065,0.417175,0.10602367365357607,"{'avance_balon': -2.588478802966576, 'dist_balon_jug': -27.836269252886648, 'dist_balon_op': -30.05602509833769, 'avance_jug': 27.656087400511197, 'avance_op': -30.319077492351028, 'dist_col_balon_jug': -6.014235391705621, 'dist_col_balon_op': -16.91810453233842, 'mas_cerca_balon': 12.644265925084582}",0.0050000000000001155,0.030000000000000138,0.4625000000000001
