generation,best_fitness,worst_fitness,mean_fitness,std_fitness,best_weights,improvement,cumulative_improvement,fitness_range
10,0.34249999999999997,0.08,0.13422250000000002,0.04123971682431876,"{'avance_balon': 20.15249579008407, 'dist_balon_jug_1': 20.480861027793814, 'dist_balon_jug_2': -13.601200441398976, 'dist_balon_jug_3': 37.35911924054248, 'dist_balon_op_1': -25.797269774163986, 'dist_balon_op_2': -32.57752989958876, 'dist_balon_op_3': 35.33976246028347, 'avance_jug_1': 16.3585841083745, 'avance_jug_2': -50.0, 'avance_jug_3': 9.337722381562394, 'avance_op_1': -0.5857237248172282, 'avance_op_2': 37.85700771186164, 'avance_op_3': 47.04425126169533, 'muy_cerca_borde_jug': -14.967552258987922, 'muy_cerca_borde_op': 28.894652419360625, 'arq_en_area_jug': 28.294730169973853, 'arq_en_area_op': -2.641718927570678, 'mas_cerca_balon': -14.184931987836531, 'casilla_neutra': -0.8044865433560844, 'casilla_especial': -20.381727749899852, 'muy_cerca_jug': -46.84689977997092, 'muy_lejos_jug': -34.067486204402904, 'muy_cerca_op': 43.53261604495102, 'muy_lejos_op': 34.47515961964952}",-0.025000000000000022,-0.00500000000000006,0.26249999999999996
11,0.3025,0.08,0.13621250000000004,0.040602938240353985,"{'avance_balon': 10.797055993366612, 'dist_balon_jug_1': -17.897386211303512, 'dist_balon_jug_2': 19.976891080934625, 'dist_balon_jug_3': 50.0, 'dist_balon_op_1': 36.01179443858832, 'dist_balon_op_2': 36.55057499063558, 'dist_balon_op_3': -27.615364324902494, 'avance_jug_1': 50.0, 'avance_jug_2': -28.03807125940898, 'avance_jug_3': 15.670613095643532, 'avance_op_1': -40.34531369727042, 'avance_op_2': 39.69618596420603, 'avance_op_3': -32.04578179345357, 'muy_cerca_borde_jug': 14.293830716742491, 'muy_cerca_borde_op': -24.604759192812324, 'arq_en_area_jug': -49.34699630474001, 'arq_en_area_op': -40.028110209461246, 'mas_cerca_balon': -25.6426523914711, 'casilla_neutra': -3.8635198464737814, 'casilla_especial': 26.117591709830563, 'muy_cerca_jug': -45.498623770102576, 'muy_lejos_jug': 27.73413565040429, 'muy_cerca_op': 13.720237510822091, 'muy_lejos_op': -20.303994122539766}",-0.03999999999999998,-0.04500000000000004,0.22249999999999998
12,0.34249999999999997,0.08,0.1367475,0.041918104605885985,"{'avance_balon': 34.99011069767577, 'dist_balon_jug_1': 43.805751229476584, 'dist_balon_jug_2': 20.71113319362375, 'dist_balon_jug_3': 48.654804822338065, 'dist_balon_op_1': 34.180634577075345, 'dist_balon_op_2': -32.57752989958876, 'dist_balon_op_3': -8.580040307527984, 'avance_jug_1': 20.323482555363412, 'avance_jug_2': -23.90630237966554, 'avance_jug_3': -21.62713367019365, 'avance_op_1': 1.5947657651479794, 'avance_op_2': 37.85700771186164, 'avance_op_3': 29.152948464027716, 'muy_cerca_borde_jug': -15.785563063459401, 'muy_cerca_borde_op': 0.2835592511367242, 'arq_en_area_jug': -2.552638816351596, 'arq_en_area_op': 25.308739548695655, 'mas_cerca_balon': 34.36626691939826, 'casilla_neutra': -12.938990189044631, 'casilla_especial': -45.48554649754659, 'muy_cerca_jug': 50.0, 'muy_lejos_jug': 37.61083853562609, 'muy_cerca_op': 40.5436091296069, 'muy_lejos_op': 35.235884633940685}",0.03999999999999998,-0.00500000000000006,0.26249999999999996
13,0.3875,0.08,0.13772250000000003,0.04616012070770613,"{'avance_balon': 14.478344954013483, 'dist_balon_jug_1': 20.480861027793814, 'dist_balon_jug_2': -13.601200441398976, 'dist_balon_jug_3': -34.116710710014225, 'dist_balon_op_1': -25.797269774163986, 'dist_balon_op_2': -32.57752989958876, 'dist_balon_op_3': 35.33976246028347, 'avance_jug_1': 16.3585841083745, 'avance_jug_2': -50.0, 'avance_jug_3': -28.282862127175864, 'avance_op_1': -0.5857237248172282, 'avance_op_2': 37.85700771186164, 'avance_op_3': 31.039372501239978, 'muy_cerca_borde_jug': -14.967552258987922, 'muy_cerca_borde_op': 28.894652419360625, 'arq_en_area_jug': 28.294730169973853, 'arq_en_area_op': -2.641718927570678, 'mas_cerca_balon': -14.184931987836531, 'casilla_neutra': -11.733050325293231, 'casilla_especial': -20.381727749899852, 'muy_cerca_jug': -46.84689977997092, 'muy_lejos_jug': -29.31843553156981, 'muy_cerca_op': 39.98675211037863, 'muy_lejos_op': 34.47515961964952}",0.04500000000000004,0.03999999999999998,0.3075
14,0.3225,0.0775,0.13703250000000003,0.04453987195480023,"{'avance_balon': -9.162988691790636, 'dist_balon_jug_1': -50.0, 'dist_balon_jug_2': 1.7884436918082809, 'dist_balon_jug_3': -4.61447629043708, 'dist_balon_op_1': -21.75284217981968, 'dist_balon_op_2': 23.494827242602984, 'dist_balon_op_3': 31.78819900166533, 'avance_jug_1': 30.664333892181993, 'avance_jug_2': -1.8158100987783081, 'avance_jug_3': 22.651030412835624, 'avance_op_1': 39.76829280006005, 'avance_op_2': -50.0, 'avance_op_3': -44.429602542786476, 'muy_cerca_borde_jug': -26.80269601310093, 'muy_cerca_borde_op': -34.096263444285746, 'arq_en_area_jug': 39.654956714596395, 'arq_en_area_op': 24.735044637006034, 'mas_cerca_balon': 42.74898971114118, 'casilla_neutra': -0.8349385138407417, 'casilla_especial': 29.28209978679005, 'muy_cerca_jug': 38.56166229417979, 'muy_lejos_jug': 39.892969892394916, 'muy_cerca_op': -38.52109708380946, 'muy_lejos_op': 29.9039130054907}",-0.065,-0.025000000000000022,0.245
15,0.3225,0.08,0.13414750000000003,0.04262618905966144,"{'avance_balon': 23.9725356978809, 'dist_balon_jug_1': -47.5795010615275, 'dist_balon_jug_2': -33.446524040911854, 'dist_balon_jug_3': -41.52269203725132, 'dist_balon_op_1': -10.087284903358722, 'dist_balon_op_2': -38.57611554211834, 'dist_balon_op_3': 39.12087401848822, 'avance_jug_1': 8.615216807024078, 'avance_jug_2': 49.209841272080794, 'avance_jug_3': 40.94188866321892, 'avance_op_1': -18.075835528147007, 'avance_op_2': -0.7678684926701411, 'avance_op_3': -47.21720065220464, 'muy_cerca_borde_jug': 12.066774027948188, 'muy_cerca_borde_op': -3.9515240025460283, 'arq_en_area_jug': 10.316926989755805, 'arq_en_area_op': 44.69563131016717, 'mas_cerca_balon': 20.22910674012959, 'casilla_neutra': 4.778374283757334, 'casilla_especial': 39.64773261683271, 'muy_cerca_jug': 1.2161665306470537, 'muy_lejos_jug': -34.43999316058253, 'muy_cerca_op': -49.34432695105759, 'muy_lejos_op': -4.3861324731648015}",0.0,-0.025000000000000022,0.2425
16,0.3225,0.0825,0.13479750000000001,0.04261194367486655,"{'avance_balon': 42.33929059216773, 'dist_balon_jug_1': 13.87248191257612, 'dist_balon_jug_2': -23.92769852280673, 'dist_balon_jug_3': 50.0, 'dist_balon_op_1': 32.26210634788997, 'dist_balon_op_2': -42.2592116006517, 'dist_balon_op_3': 11.78998046201858, 'avance_jug_1': 48.95394419227562, 'avance_jug_2': -11.573391426397624, 'avance_jug_3': -27.694121033994108, 'avance_op_1': -34.5974403610912, 'avance_op_2': 38.15095283888468, 'avance_op_3': -42.16746340420123, 'muy_cerca_borde_jug': -1.5301526072650442, 'muy_cerca_borde_op': 15.991750072209154, 'arq_en_area_jug': 7.175175611786958, 'arq_en_area_op': 12.163100837606901, 'mas_cerca_balon': 33.927216727930606, 'casilla_neutra': -13.494140665879167, 'casilla_especial': 33.583858413022035, 'muy_cerca_jug': -45.16547650478111, 'muy_lejos_jug': 23.394736960074585, 'muy_cerca_op': -9.40477946794671, 'muy_lejos_op': -43.17008567108594}",0.0,-0.025000000000000022,0.24
17,0.325,0.0775,0.1371975,0.04226274652397783,"{'avance_balon': 5.633864103874512, 'dist_balon_jug_1': 2.502875355770194, 'dist_balon_jug_2': -35.346453048022916, 'dist_balon_jug_3': -41.52269203725132, 'dist_balon_op_1': 19.208594105461913, 'dist_balon_op_2': -18.87890012803465, 'dist_balon_op_3': 39.17172563222024, 'avance_jug_1': -28.612045721585677, 'avance_jug_2': 20.098152738419866, 'avance_jug_3': 46.19740944127391, 'avance_op_1': 8.637866819114208, 'avance_op_2': 5.776625868065034, 'avance_op_3': -45.48003259399334, 'muy_cerca_borde_jug': 8.252801418758281, 'muy_cerca_borde_op': 43.969978098765566, 'arq_en_area_jug': 10.316926989755805, 'arq_en_area_op': -19.75959606393809, 'mas_cerca_balon': 48.89909511328736, 'casilla_neutra': 4.778374283757334, 'casilla_especial': 39.64773261683271, 'muy_cerca_jug': -27.36445019611021, 'muy_lejos_jug': 21.41223707250373, 'muy_cerca_op': -47.635039069362826, 'muy_lejos_op': 37.393402371091646}",0.0025000000000000022,-0.02250000000000002,0.2475
18,0.3225,0.08,0.13593,0.04332461886733685,"{'avance_balon': 15.178000664664658, 'dist_balon_jug_1': 20.582489601239423, 'dist_balon_jug_2': 23.693286440978245, 'dist_balon_jug_3': 12.121043686902357, 'dist_balon_op_1': 16.469338178301946, 'dist_balon_op_2': -19.025370022615764, 'dist_balon_op_3': -46.709887354283815, 'avance_jug_1': 33.52400029091757, 'avance_jug_2': -31.676611392797085, 'avance_jug_3': 23.662316360486006, 'avance_op_1': -28.04102723791486, 'avance_op_2': -4.90514871999345, 'avance_op_3': 29.122178401836894, 'muy_cerca_borde_jug': 18.246278743383698, 'muy_cerca_borde_op': 14.744267369838912, 'arq_en_area_jug': -28.493152200119855, 'arq_en_area_op': 44.69563131016717, 'mas_cerca_balon': 20.697764579287014, 'casilla_neutra': -47.660691369643814, 'casilla_especial': 10.045758266651958, 'muy_cerca_jug': -41.513162424085365, 'muy_lejos_jug': 20.701082399574776, 'muy_cerca_op': -21.900201672885682, 'muy_lejos_op': 38.396747090456934}",-0.0025000000000000022,-0.025000000000000022,0.2425
19,0.3,0.08,0.135405,0.04168466114771715,"{'avance_balon': 1.728317272203995, 'dist_balon_jug_1': 40.10495125550872, 'dist_balon_jug_2': 12.582143847784423, 'dist_balon_jug_3': -10.83574472694124, 'dist_balon_op_1': -40.50648483146972, 'dist_balon_op_2': 29.040075658209044, 'dist_balon_op_3': 13.475586615367458, 'avance_jug_1': -24.879428977649223, 'avance_jug_2': -34.328732124277515, 'avance_jug_3': -4.086027074236135, 'avance_op_1': -27.364481147388684, 'avance_op_2': -35.570877785923315, 'avance_op_3': -38.069875011635034, 'muy_cerca_borde_jug': -14.967552258987922, 'muy_cerca_borde_op': 17.791015522641406, 'arq_en_area_jug': -33.67234660868399, 'arq_en_area_op': -41.324495848382426, 'mas_cerca_balon': 36.833712121422465, 'casilla_neutra': 23.190592069461243, 'casilla_especial': -50.0, 'muy_cerca_jug': 0.43331471088943907, 'muy_lejos_jug': -49.67875711231411, 'muy_cerca_op': 44.479311945895894, 'muy_lejos_op': 21.81410188791632}",-0.02250000000000002,-0.04750000000000004,0.21999999999999997
20,0.365,0.0825,0.13642,0.04439153748182191,"{'avance_balon': 3.6746158967334006, 'dist_balon_jug_1': -0.9913717253909584, 'dist_balon_jug_2': 3.716050830604284, 'dist_balon_jug_3': -2.128778154835131, 'dist_balon_op_1': 19.208594105461913, 'dist_balon_op_2': -26.87671029917989, 'dist_balon_op_3': 45.335132241044995, 'avance_jug_1': -24.273508230239123, 'avance_jug_2': -14.678834064389989, 'avance_jug_3': 40.94188866321892, 'avance_op_1': -4.307559106978779, 'avance_op_2': -25.206541123194974, 'avance_op_3': -45.48003259399334, 'muy_cerca_borde_jug': 7.366543408997042, 'muy_cerca_borde_op': 36.17455961927523, 'arq_en_area_jug': 12.285654127342198, 'arq_en_area_op': -20.007059601820913, 'mas_cerca_balon': -3.168721843394228, 'casilla_neutra': -32.31852202705596, 'casilla_especial': 21.092731757928135, 'muy_cerca_jug': 50.0, 'muy_lejos_jug': -34.53007727201841, 'muy_cerca_op': -47.635039069362826, 'muy_lejos_op': 15.720603143918154}",0.065,0.01749999999999996,0.2825
21,0.3625,0.08,0.1375625,0.045017244959570775,"{'avance_balon': 14.058746792265614, 'dist_balon_jug_1': -11.713464240522903, 'dist_balon_jug_2': -3.802996556002358, 'dist_balon_jug_3': -20.195050624805795, 'dist_balon_op_1': -50.0, 'dist_balon_op_2': -24.669152109562248, 'dist_balon_op_3': 39.526207107235635, 'avance_jug_1': 26.64888896664252, 'avance_jug_2': -12.063223494266353, 'avance_jug_3': -11.061855937129717, 'avance_op_1': -1.1616134323069076, 'avance_op_2': -32.64941492021114, 'avance_op_3': 35.72228470475731, 'muy_cerca_borde_jug': 30.954312483618452, 'muy_cerca_borde_op': 12.544914431130742, 'arq_en_area_jug': 2.064476656529639, 'arq_en_area_op': -48.37946028513362, 'mas_cerca_balon': -29.532011161724142, 'casilla_neutra': 33.31151792918013, 'casilla_especial': -10.970234738248264, 'muy_cerca_jug': 45.61825976387373, 'muy_lejos_jug': -4.184910871519689, 'muy_cerca_op': 41.69977068809624, 'muy_lejos_op': -28.214863129460426}",-0.0025000000000000022,0.014999999999999958,0.2825
22,0.3025,0.07250000000000001,0.13360000000000002,0.04061437553379345,"{'avance_balon': 22.969711373590968, 'dist_balon_jug_1': -29.7995352993253, 'dist_balon_jug_2': -39.19180611409347, 'dist_balon_jug_3': 45.222685943508694, 'dist_balon_op_1': -40.94054144084803, 'dist_balon_op_2': 45.23396906875384, 'dist_balon_op_3': -50.0, 'avance_jug_1': 35.500906127753254, 'avance_jug_2': -16.057049495609867, 'avance_jug_3': 20.245559798381773, 'avance_op_1': -37.625111494155604, 'avance_op_2': 23.503962715618645, 'avance_op_3': -37.26237367764755, 'muy_cerca_borde_jug': 25.094974058601608, 'muy_cerca_borde_op': -15.719216852377057, 'arq_en_area_jug': 26.80912635946278, 'arq_en_area_op': -30.96976623000397, 'mas_cerca_balon': 27.721903632012584, 'casilla_neutra': -26.22063412973906, 'casilla_especial': -2.3743513558333618, 'muy_cerca_jug': -43.262946027861474, 'muy_lejos_jug': 50.0, 'muy_cerca_op': -44.039944192257735, 'muy_lejos_op': 34.713453574350005}",-0.06,-0.04500000000000004,0.22999999999999998
23,0.3175,0.075,0.136125,0.040846320213698564,"{'avance_balon': 39.63898095382355, 'dist_balon_jug_1': 13.085250868573095, 'dist_balon_jug_2': 30.576091134961622, 'dist_balon_jug_3': 49.39429606368171, 'dist_balon_op_1': -10.087284903358722, 'dist_balon_op_2': -29.68327442508385, 'dist_balon_op_3': -40.76896968082784, 'avance_jug_1': 33.52400029091757, 'avance_jug_2': -7.738124604773119, 'avance_jug_3': 39.806815301998626, 'avance_op_1': -24.37552894328602, 'avance_op_2': -50.0, 'avance_op_3': 29.698435497656384, 'muy_cerca_borde_jug': -32.90924867371669, 'muy_cerca_borde_op': -50.0, 'arq_en_area_jug': -24.94245891416632, 'arq_en_area_op': 42.084946984577805, 'mas_cerca_balon': 23.543051514354485, 'casilla_neutra': 4.427972208640512, 'casilla_especial': -17.44516903312486, 'muy_cerca_jug': -41.443227545950975, 'muy_lejos_jug': 32.07598448584197, 'muy_cerca_op': 25.934318308605505, 'muy_lejos_op': -22.74130256601117}",0.015000000000000013,-0.030000000000000027,0.2425
24,0.2575,0.07250000000000001,0.13157,0.038268591560181565,"{'avance_balon': 14.427090588193035, 'dist_balon_jug_1': 31.2624151116477, 'dist_balon_jug_2': 18.062419483123335, 'dist_balon_jug_3': -9.102291904731088, 'dist_balon_op_1': 33.57185036459542, 'dist_balon_op_2': 2.5165692279825027, 'dist_balon_op_3': 10.050010869802149, 'avance_jug_1': 50.0, 'avance_jug_2': -12.020404955582904, 'avance_jug_3': -18.69138306778552, 'avance_op_1': 32.6715846134334, 'avance_op_2': 39.9979009197467, 'avance_op_3': 31.549134246846656, 'muy_cerca_borde_jug': -46.653604747063305, 'muy_cerca_borde_op': 19.029649033979954, 'arq_en_area_jug': 29.30219167245188, 'arq_en_area_op': -2.641718927570678, 'mas_cerca_balon': -39.11009365910916, 'casilla_neutra': -11.733050325293231, 'casilla_especial': -20.381727749899852, 'muy_cerca_jug': -47.3681841991409, 'muy_lejos_jug': -42.67807666235945, 'muy_cerca_op': 45.37250097370598, 'muy_lejos_op': 13.529414015889841}",-0.06,-0.09000000000000002,0.185
